Unnamed: 0,sender,date,parsed_datetime,date_only,week,month,year,days_since,email_body,company,subject,true_label
721,recruiting@hubspot.com,"3/25/25, 12:00 AM",2025-03-25 00:00:00,2025-03-25,13,3,2025,17,"Dear Micheal Gary Scott,

We are pleased to inform you that you have been shortlisted for the Investment Analyst position at HubSpot.

We would like to invite you to participate in a virtual panel interview with members of our engineering team. The interview will consist of both technical and behavioral questions.

Please select a time slot that works for you using the calendar link below.

We look forward to meeting you!

Warm regards,
Rachel Thompson
HubSpot People Operations",HubSpot,Congratulations! You've been selected for an interview at HubSpot,interview
1950,Unilever HR <hr@unilever.com>,"2/1/25, 12:00 AM",2025-02-01 00:00:00,2025-02-01,5,2,2025,69,"Hello Micheal Gary Scott,

Welcome to the Unilever Talent Community monthly newsletter!

This month:
- Inside look: Life at Unilever
- Employee spotlight: Meet our team
- Upcoming hiring events
- New blog: Career development tips

Stay connected and be the first to know about new opportunities.

Unsubscribe from this newsletter

Unilever Employer Branding Team",Unilever,Unilever Talent Community Newsletter,unrelated
1269,Talent Acquisition <careers@humana.com>,"1/31/25, 12:00 AM",2025-01-31 00:00:00,2025-01-31,5,1,2025,70,"Hi Micheal Gary Scott,

Thank you for applying to Humana! As part of our selection process for the Investment Analyst role, we'd like you to complete a HireVue video interview.

You'll be asked to respond to a series of pre-recorded questions on camera. You can complete this at any time before January 06, 2025.

Tips:
- Find a quiet, well-lit space
- Test your camera and microphone beforehand
- You'll have time to prepare before each question

Start your HireVue interview: [Link]

Humana Talent Acquisition",Humana,HireVue Interview - Investment Analyst at Humana,action_required
919,Cloudflare HR <hr@cloudflare.com>,"4/25/25, 12:00 AM",2025-04-25 00:00:00,2025-04-25,17,4,2025,-14,"Hi Micheal Gary Scott,

I'm excited to let you know that we'd like to advance your candidacy for the UX Designer role at Cloudflare.

The next step in our process is a technical interview. This will be a 60-minute session focused on problem-solving and domain knowledge relevant to the position.

Could you share your availability for the next two weeks? We'll work to find a time that suits you.

Best,
Thomas Brown
Cloudflare Hiring Team",Cloudflare,Moving forward with your application - Cloudflare,interview
1782,recruiting@agilent.com,"1/6/25, 12:00 AM",2025-01-06 00:00:00,2025-01-06,2,1,2025,95,"Hi Micheal Gary Scott,

Thank you for submitting your application for the Strategy Analyst role at Agilent. We appreciate you taking the time to apply.

Our team is reviewing applications and will reach out to candidates who are a good match. We will keep your resume on file for future openings as well.

Thank you again,
Stephanie Clark
Recruiter, Agilent",Agilent,Thank you for your interest in Agilent,in_process
805,Intuitive Surgical Careers <noreply@intuitivesurgical.com>,"4/29/25, 12:00 AM",2025-04-29 00:00:00,2025-04-29,18,4,2025,-18,"Dear Michael Gary Scott,

I hope this email finds you well. I'm reaching out regarding your application for the Pricing Analyst position at Intuitive Surgical.

I'm pleased to let you know that our team has reviewed your application and we'd like to schedule an initial phone screen with you. This will be a 30-minute conversation to learn more about your experience and share details about the role.

Are you available on February 28, 2025 at 10:00 AM EST? If not, please suggest some alternative times.

Looking forward to connecting!

Kevin Taylor
Talent Acquisition Partner
Intuitive Surgical",Intuitive Surgical,Next steps - Pricing Analyst position at Intuitive Surgical,interview
102,no-reply@intercom.com,"2/15/25, 12:00 AM",2025-02-15 00:00:00,2025-02-15,7,2,2025,55,"Dear Micheal Gary Scott,

I am pleased to offer you the position of DevOps Engineer at Intercom. After meeting with our interview panel, everyone was impressed with your skills and experience, and we believe you'll make a significant contribution to our team.

Please review the attached offer details and compensation package. Your proposed start date is February 09, 2025.

To accept, please sign the offer letter and return it to us. We're excited to have you!

Congratulations,
Sarah Johnson
VP of Talent, Intercom",Intercom,Great news from Intercom!,acceptance
1443,Slack Careers <noreply@slack.com>,"4/22/25, 12:00 AM",2025-04-22 00:00:00,2025-04-22,17,4,2025,-11,"Hi Micheal Gary Scott,

Thank you for submitting your application for the Machine Learning Engineer role at Slack. We appreciate you taking the time to apply.

Our team is reviewing applications and will reach out to candidates who are a good match. We will keep your resume on file for future openings as well.

Thank you again,
Jessica Hall
Recruiter, Slack",Slack,Thank you for your interest in Slack,in_process
566,no-reply@waymo.com,"2/22/25, 12:00 AM",2025-02-22 00:00:00,2025-02-22,8,2,2025,48,"Dear Michael Gary Scott,

Thank you very much for your recent application to the Technical Writer position at Waymo.

Unfortunately, after careful review, we are unable to offer you a position at this time. We had many strong candidates apply and it was not an easy decision.

We genuinely appreciate your interest in Waymo and hope you'll consider us for future opportunities.

Best regards,
Laura White
Talent Acquisition, Waymo",Waymo,Thank you for applying to Waymo,rejection
909,Talent Acquisition <careers@blueorigin.com>,"1/17/25, 12:00 AM",2025-01-17 00:00:00,2025-01-17,3,1,2025,84,"Dear Michael Gary Scott,

Following our review of your application, we are pleased to invite you to an on-site interview at Blue Origin for the DevOps Engineer position.

Date: March 30, 2025
Location: Blue Origin Headquarters
Time: 4:00 PM

Your interview day will include:
- Meeting with the hiring manager
- Technical assessment
- Team meet and greet
- Lunch with the team

Please bring a valid photo ID. We will reimburse any travel expenses.

Looking forward to meeting you in person!

Christopher Martinez
Blue Origin",Blue Origin,Interview details for DevOps Engineer - Blue Origin,interview
912,Talent Acquisition <careers@adobe.com>,"3/13/25, 12:00 AM",2025-03-13 00:00:00,2025-03-13,11,3,2025,29,"Hi Micheal Gary Scott,

Great news! After reviewing your application for the Machine Learning Engineer role, we'd like to move forward with an interview.

Please use the following link to schedule your interview:
[Scheduling Link]

The phone screen will last approximately 30 minutes and will cover your background, experience, and interest in the role.

If you have any questions, feel free to reach out to me directly.

Best,
Kevin Taylor
Recruiter, Adobe",Adobe,Schedule your interview with Adobe,interview
1849,Accenture HR <hr@accenture.com>,"1/4/25, 12:00 AM",2025-01-04 00:00:00,2025-01-04,1,1,2025,97,"Hi Micheal Gary Scott,

Looking for your next opportunity? Here are this week's tips:

1. Tailor your resume for each application
2. Follow up within a week of applying
3. Practice common interview questions
4. Network with industry professionals

Explore open roles: [Browse Jobs]

Good luck!
Career Advice Team",Accenture,Tips for your job search,unrelated
1908,recruiting@nuro.com,"1/22/25, 12:00 AM",2025-01-22 00:00:00,2025-01-22,4,1,2025,79,"Hi Michael Gary Scott,

New jobs matching your saved search:

Solutions Architect - Elastic (Remote)
Healthcare Data Analyst - PwC (Hybrid)
Financial Analyst - Salesforce (On-site)

Don't miss out - apply today!

Manage alerts | Unsubscribe

LinkedIn Jobs",Nuro,Job alert: Quantitative Analyst positions near you,unrelated
677,recruiting@zoom.com,"4/2/25, 12:00 AM",2025-04-02 00:00:00,2025-04-02,14,4,2025,9,"Dear Michael Gary Scott,

Thank you for applying for the Senior Software Engineer position at Zoom. At this time, we regret to inform you that we've decided not to move forward with your application.

As a growing organization we always have new positions available and therefore we encourage you to check our careers page regularly.

We appreciate your interest and wish you success in your job search.

Sincerely,
Recruitment Team
Zoom",Zoom,Application Status Update - Senior Software Engineer,rejection
97,Talent Acquisition <careers@adidas.com>,"3/26/25, 12:00 AM",2025-03-26 00:00:00,2025-03-26,13,3,2025,16,"Dear Micheal Gary Scott,

It gives me great pleasure to inform you that you have been selected as our new Analytics Engineer. Congratulations on this well-deserved achievement!

We were thoroughly impressed throughout the interview process and are confident that you will thrive at Adidas.

Your offer letter with full details is attached. Please don't hesitate to reach out with any questions.

Welcome aboard!

Best regards,
James Williams
Chief People Officer
Adidas",Adidas,"Congratulations, Micheal Gary Scott!",acceptance
1106,Bank of America HR <hr@bankofamerica.com>,"4/20/25, 12:00 AM",2025-04-20 00:00:00,2025-04-20,16,4,2025,-9,"Dear Michael Gary Scott,

Thank you for your interest in the Revenue Analyst role at Bank of America. We were pleased with your initial application and would like to invite you to complete the next step in our process.

Please complete the following:
1. Online coding challenge (via CoderPad)
2. Short video introduction (2-3 minutes)

Both must be completed by April 29, 2025.

Access the assessment portal here: [Link]

Reach out if you need accommodations.

Bank of America Hiring Team",Bank of America,Next Steps: Revenue Analyst position at Bank of America,action_required
1916,Talent Acquisition <careers@workday.com>,"3/19/25, 12:00 AM",2025-03-19 00:00:00,2025-03-19,12,3,2025,23,"Hi Micheal Gary Scott,

We found new jobs that match your profile:

- Data Analyst at American Express
- Business Analyst at Costco
- Software Engineer at Goldman Sachs

Apply now on our platform!

If you wish to unsubscribe from these alerts, click here.

JobBoard Team",Workday,New jobs that match your profile,unrelated
831,no-reply@anthem.com,"4/18/25, 12:00 AM",2025-04-18 00:00:00,2025-04-18,16,4,2025,-7,"Dear Micheal Gary Scott,

I hope this email finds you well. I'm reaching out regarding your application for the Applied Scientist position at Anthem.

I'm pleased to let you know that our team has reviewed your application and we'd like to schedule an initial phone screen with you. This will be a 30-minute conversation to learn more about your experience and share details about the role.

Are you available on January 04, 2025 at 3:00 PM EST? If not, please suggest some alternative times.

Looking forward to connecting!

James Williams
Talent Acquisition Partner
Anthem",Anthem,Next steps - Applied Scientist position at Anthem,interview
